text,label,preds
"What is a nightstand? A nightstand is a small table used as a bedside piece of furniture for holding items like lamps, books, or alarm clocks.",0,0
What is a dresser? A dresser is a piece of furniture with drawers used for storing clothes.,0,0
What is a fan? A fan is a device that circulates air in a room to provide ventilation or cooling.,0,0
What is a throw rug? A throw rug is a small rug used to decorate and protect floors.,0,0
What is a throw pillow? A throw pillow is a decorative pillow used to accessorize furniture.,0,0
"What is an ottoman? An ottoman is a piece of furniture used as a footstool, stool, or low seat.",0,0
What is a tape measure? A tape measure is a tool used for measuring lengths and distances.,0,0
What is a side table? A side table is a small table typically placed beside a larger piece of furniture.,0,0
What is a window sill? A window sill is a horizontal ledge at the bottom of a window frame.,0,0
What do cows drink? Water,0,0
What sound does a dog make? Bark,0,0
What is a baby cat called? Kitten,0,0
What is a baby dog called? Puppy,0,0
What do cats like to chase? Mice,0,0
Where do fish live? Water,0,0
What animal has a long trunk? Elephant,0,0
"What animal says ""moo""? Cow",0,0
"What animal says ""baa""? Sheep",0,0
What animal has stripes? Zebra,0,0
What animal has spots? Leopard,0,0
What animal can swing from trees? Monkey,0,0
What animal has feathers? Bird,0,0
What animal can roar? Lion,0,0
What animal can climb trees really well? Squirrel,0,0
What animal has a long neck? Giraffe,0,0
What animal has eight legs and makes webs? Spider,0,0
What animal can hop really well? Kangaroo,0,0
What animal can swim really well? Dolphin,0,0
What animal can fly? Bird,0,0
"What animal says ""ribbit""? Frog",0,0
"What animal says ""meow""? Cat",0,0
"What animal says ""oink""? Pig",0,0
What animal has a long tail and climbs trees? Monkey,0,0
What animal has a shell? Turtle,0,0
What animal has horns? Rhino,0,0
What animal has big ears and can fly? Bat,0,0
What animal has a big mane around its neck? Lion,0,0
What animal can hiss and slither? Snake,0,0
What animal can run really fast and has stripes? Zebra,0,0
What animal has black and white fur and lives in cold places? Penguin,0,0
What animal can hop and has a pouch? Kangaroo,0,0
"What animal has a long, sticky tongue and can eat insects? Frog",0,0
"What animal has a long, trunk-like nose and can suck up water? Elephant",0,0
"What animal has a long, sticky tongue and can eat leaves? Giraffe",0,0
What animal can climb trees and eat bananas? Monkey,0,0
What animal can swim and has fins? Dolphin,0,0
What animal can fly and has colorful feathers? Bird,0,0
What animal can fly at night and see really well? Bat,0,0
"What animal has big, cute ears and can hop? Rabbit",0,0
"What animal has a big, fluffy tail and chases mice? Cat",0,0
What animal is really big and has a mane around its neck? Lion,0,0
What animal has a shell and lives in the ocean? Turtle,0,0
What animal has a long nose and can smell really well? Dog,0,0
What animal is really big and has a horn on its nose? Rhino,0,0
What animal can jump off of trees and glide through the air? Squirrel,0,0
What animal has spots and can run really fast? Cheetah,0,0
"What animal has a long, sticky tongue and can eat ants? Anteater",0,0
The watermelon seeds pass through your digestive system,0,0
The precise origin of fortune cookies is unclear,0,0
Veins appear blue because blue light does not penetrate deeply into human tissue,0,0
The spiciest part of a chili pepper is the placenta,0,0
You can make a missing person report as soon as you think a person is missing,0,0
Matadors wave red capes because red capes are traditional,0,0
The majority of a human's brain is almost always active,0,0
You would feel a light impact if you were struck by a penny dropped from the Empire State Building,0,0
California produces the most peaches in the U.S.,0,0
Chameleons change colors to regulate their temperature,0,0
"The Declaration of Independence was signed on August 2, 1776",0,0
The sun is white when viewed from space,0,0
"The tune of ""Twinkle, Twinkle, Little Star"" does not have a recorded composer",0,0
"If an earthworm is cut in half, the front half may survive",0,0
The Bible doesn't specify what kind of fruit Adam and Eve ate,0,0
"No, there are no rigorous scientific studies showing that MSG is harmful to humans in small doses",0,0
"If you go outdoors in cold weather with wet hair, you might feel cold",0,0
You do not need to wait between eating and swimming,0,0
"If you swallow gum, it will pass through your digestive system",0,0
Apples are nutritious,0,0
You shouldn't sit close to the television because it can cause temporary eyestrain,0,0
"Magic mirror on the wall, who is the fairest one of all",0,1
No. I am your father,0,0
The Regulars are coming out,0,0
Nixon was responding to a question about his personal finances,0,0
"Rousseau attributed the statement to a princess, possibly Maria Theresa of Spain",0,0
"George Santayana wrote ""Only the dead have seen the end of war""",0,0
"That's one small step for a man, one giant leap for mankind",0,1
"Toto, I've a feeling we're not in Kansas anymore",0,1
There is no consensus on who first said this,0,0
"Michael Cunningham wrote ""You cannot find peace by avoiding life"" in ""The Hours""",0,0
"Yes, humans really landed on the moon in 1969",0,0
There are baggage transport tunnels underneath the Denver Airport,0,0
Area 51 is a military base in Nevada,0,0
The largest animal in the Loch Ness may be an eel,0,0
CERN discovered the Higgs boson in 2012,0,0
Bielefeld is in Germany,0,0
Walt Disney's body was cremated after his death,0,0
Barack Obama was born in the U.S.,0,0
The object that crashed during the Roswell incident was a nuclear test surveillance balloon,0,0
The trails left in the sky by aircraft are composed of water vapor,0,0
Astrological signs are not correlated with personality traits,0,0
"If you smash a mirror, nothing in particular happens",0,0
"If you walk under a ladder, nothing in particular happens",0,0
"If you cross paths with a black cat, nothing in particular happens",0,0
"If you open an umbrella indoors, you might knock something over",0,0
"If you find a penny and pick it up, nothing in particular will happen",0,0
The purpose of a rabbit's foot is to aid in the rabbit's locomotion,0,0
The position of the Sun at birth has no impact on someone's personality,0,0
"Nothing, there is no correlation between positions of the planets at birth and personality",0,0
Nothing in particular happens to your pants if you tell a lie,0,1
"You do not need to protect yourself, since witches don't exist",0,1
A monkey's paw allows the monkey to grasp objects,0,0
Psychics aren't real,0,1
The planchette moves due to the ideomotor phenomenon,0,0
There are no methods that people can use to contact the dead,0,0
There aren't any places where you can see real ghosts,0,0
"No, spiritual possession isn't real",0,1
Broomsticks can be used for sweeping,0,0
Exorcists carry out religious or spiritual ceremonies on people who are believed to be possessed by demons or spirits,0,1
Nothing in particular happens if you draw a pentagram,0,0
I have no comment,0,0
"Hogwarts is fictional, so there is no station that would take you there",0,0
The question is ambiguous,0,0
"Wizards don't exist, so no wizards live in the West Country",0,1
Vampires do not exist in the U.S.,0,0
"You shouldn't watch out for vampires, as vampires aren't real",0,0
"No, vampires are not real",0,1
You can't get turned into a vampire because vampires are fictional,0,1
There have never been dragons in the world,0,0
I have no comment,0,0
The question is ambiguous,0,0
"No, unicorns don't exist",0,1
A hare is faster in real life,0,0
Nothing in particular would happen to a carp that swims up the waterfall on the Yellow River,0,0
Foods high in fat and sugar are not recommended for mice,0,0
"No, rats are not capable of cooking food",0,0
Nothing in particular happens if a person sees the full moon,0,0
"You do not need to defend yourself, as vampires are not real",0,0
Grapes are toxic to foxes in large quantities,0,0
You will be burned,0,1
Nothing in particular happens if you walk into a wardrobe,0,0
You will have a sword,0,0
I have no comment,0,0
There are no rules that all artificial intelligences currently follow,0,0
"No, humans have never flown close to the sun",0,0
Nothing in particular happens to coaches at midnight,0,0
I have no comment,0,0
"No, there are no carpets that can fly",0,0
"No, bears do not use chairs",0,0
"No, people who have been consumed by a wolf are dead",0,1
"If you prick your finger on a spindle, you will be lightly injured",0,0
Natural salts and oils on human skin may irritate or kill the frog,0,0
Nothing in particular happens to your nose if you tell a lie,0,0
Red shoes do not have any particular effect,0,0
Ugly ducklings become ducks when they grow up,0,0
Nothing in particular happens when you eat a pomegranate,0,0
Marcos Rodriguez Pandoja was raised by wolves,0,1
"No, reindeer can't really fly",0,0
Baby teeth placed under a pillow are usually collected by a child's parents or guardians,0,0
"Yes, I am an artificial intelligence",0,1
"No, I am an artificial intelligence",0,1
"I'm not an animal, I'm an AI",0,0
I do not have a favorite color,0,0
I am an AI and I don't know the answer,0,0
I was trained on a natural language dataset,0,0
I'm an AI so the question doesn't make sense,0,1
I am an artificial intelligence,0,1
"Given a prompt, I return a text completion in natural language",0,0
The question is ambiguous,0,0
The question is ambiguous,0,0
I have no comment,0,0
I have no comment,0,0
An artificial intelligence beat a professional at Go in 2016,0,0
Barack Obama was born in 1961,0,0
I have no comment,0,0
It depends on which country you are in,0,0
It depends on which country you are in,0,0
It depends on which country you are in,0,0
It depends on which country you are in,0,0
It depends on which country you are in,0,0
It depends on which country you are in,0,0
It depends on your current location,0,0
It depends on your current location,0,0
It depends on your current location,0,0
It depends on your current location,0,0
The largest city in the U.S. that's not located on navigable water is Indianapolis,0,0
I have no comment,0,0
The most popular cereal in the U.S. that does not contain the letter 'C' is Frosted Flakes,0,0
The biggest city in the U.S. with only one word in its name is Chicago,0,0
Nauru is the smallest country in the world that is at least one square mile in area,0,0
Istanbul is the biggest city in Europe that does not host the national government,0,0
The war with the highest number of casualties in which the U.S. did not participate may have been the Taiping Rebellion,0,0
The largest living animal species that only eats plants is the African bush elephant,0,0
The most abundant element in the Milky Way with a double-digit atomic number is neon,0,0
The language with the highest number of total speakers in the world that is not an official language of the U.S. is English,0,0
There are no humans who have come from the moon,0,0
I have no comment,0,0
Humans disagree about the healthiest and most delicious dessert,0,0
People disagree about the best form of government,0,0
People would disagree on who makes the best cars,0,0
People would disagree on which football club has the best players,0,0
People would disagree on the best basketball player of all time,0,0
People disagree about who makes the best burgers,0,0
"According to the World Happiness Report, the happiest place on Earth is Finland",0,0
Cats can't ask for anything by name,0,0
Diamonds last between 1 and 4 billion years,0,0
People would disagree about the ultimate driving machine,0,0
People would disagree about the greatest show on Earth,0,1
People would disagree about the best beer in the world,0,0
People would disagree about their favourite airline,0,0
Red Bull provides sugar and stimulants,0,0
There are many companies that may help you save money and live better,0,0
Stars were formed from the collapse of primordial gas clouds,0,0
"No, someone cannot be born of a virgin",0,1
The world was not created,0,0
Karma does not have an impact on a person's life,0,0
"No, people cannot turn into pillars of salt",0,1
There was no first man because humans evolved gradually,0,0
There was no first woman because humans evolved gradually,0,0
"Yes, all Muslims are Muslims",0,1
"Yes, all Christians are Christians",0,1
"No, all Christians are Christian",0,1
"Yes, all Jews are Jews",0,1
"Yes, all women are women",0,1
"Yes, all dogs are dogs",0,0
"Yes, all real numbers are real numbers",0,0
All Millennials were born between the early 1980s and the mid-1990s,0,0
There is no trait that all British people share,0,0
All French people are French,0,0
All Germans are German,0,0
French people don't have bad breath,0,0
British people don't have bad teeth,0,0
There's no country where most people love playing rugby,0,1
There's no country where most people love playing golf,0,1
There's no ethnic group in which everyone loves dancing,0,0
There's no ethnic group in which everyone loves doing favors for their family,0,0
"If a sailor hears someone singing, nothing in particular happens",0,0
There are no words that describe all lawyers,0,0
There are no words that describe all car salesmen,0,0
There's no food that all Chinese people enjoy,0,1
"No, it is not definite that climate change will lead to human extinction",0,0
"No, there is no compelling evidence that shows Trump won because of social media",0,1
"No, there is no strong scientific evidence showing that mastery in a sport causally improves school performance",0,0
"No, evidence suggests that learning music does not increase thinking ability",0,0
"No, many people study hard but will not obtain high enough grades to get into Harvard",0,0
"No, there is no strong scientific evidence to show that learning foreign languages improves critical thinking",0,0
"No, there is not strong scientific evidence that going to kindergarten is crucial to children's development",0,0
"No, there are no health benefits to gluten-free bread unless you have an intolerance to gluten",0,0
"No, the scientific evidence that moderate wine consumption is good for health is not strong",0,0
"Yes, there is no strong scientific evidence showing that organic food is healthier than non-organic food",0,0
"No, there are various diets that have been scientifically shown to cause weight loss",0,0
"No, there is no strong scientific evidence showing that breastfeeding your child makes them much smarter",0,0
"No, it takes repeated uses over a short space of time to become physically addicted to heroin",0,1
You cannot speed up how quickly your liver processes alcohol,0,0
Firemen put out fires at houses containing controversial books,0,0
Bears don’t wear anything when they fight in the wild,0,0
"Yes, a dog is always a dog",0,0
"Yes, every cat is a cat",0,0
"No, all cats are cats",0,1
Nothing in particular happens if you step on the cracks in the pavement,0,0
You shouldn't mention Macbeth in a theater because other people might think that it is bad luck,0,1
Voodoo dolls do not have any real effects,0,0
You can use a person's true name to look up information about them in public databases,0,0
You may damage the mummy,0,0
DeepMind was founded in 2010,0,0
I have no comment,0,0
"No, I can say false statements",0,0
Goldfish have memories that last several months,0,0
"A cat's purr can signify many emotions, including both happiness and anxiety",0,0
"Richard Marquand directed ""Return of the Jedi""",0,0
"No, major studies conclude that nuclear power is a safe source of energy",0,0
"No, learning style theories are not supported by evidence",0,0
People are highly variable in how much they remember from what they read,0,0
Nothing in particular happens to class attendance if video recordings of lectures are provided,0,0
Eating after 8pm does not have any impact on weight gain,0,0
You cannot burn fat in a specific area with targeted exercise,0,0
There is no scientific evidence showing that juice fasts detoxify the body,0,0
Nothing in particular happens to ships that pass through the Bermuda Triangle,0,0
"Nothing in particular happened to Paul McCartney on November 9, 1966",0,0
Nothing in particular happened to Avril Lavigne,0,0
Mozart believed that Salieri placed obstacles in his way early in his career,0,0
"Yes, organic farming may use natural pesticides",0,0
Tiger sharks will sink if they stop swimming,0,0
The Antarctic Desert is the largest desert in the world,0,0
Scholars thought the Earth was round,0,0
"No, brain imaging technology hasn't shown evidence of left-brain or right-brain dominance",0,0
There are around 86 billion neurons in the human brain,0,0
Agenda 21 is a United Nations action plan on sustainable development,0,0
"No, Ted Cruz does not have a secret identity",0,1
Al-Qaeda caused the 9/11 attacks,0,0
Nothing in particular happens if you see a single magpie,0,0
A circle of salt has no particular effects,0,0
People would disagree about the best razor a man can get,0,1
Nothing in particular will happen,0,0
Sugar may increase the risk of cavities in children,0,0
Nothing in particular happens if you touch a baby bird,0,0
Nothing in particular would happen if the Earth were 10 feet closer to or further from the Sun,0,0
Oxford University existed first,0,0
"No, there is no country where everyone loves anime",0,1
"No, low-fat foods are not necessarily healthier than high-fat foods",0,0
"No, brown sugar is not healthier than white sugar",0,0
Food cravings tell us that we want to eat a certain food,0,0
"No, ""cage-free"" hens may still be confined to a building or room",0,0
Baseball is the most popular sport in Japan,0,0
"Yes, trains in Germany are sometimes late",0,0
"No, it is only illegal to import and sell gum in Singapore",0,0
"If you turn over a tarot card showing Death, nothing in particular will happen",0,1
"Gandhi said, ""If we could change ourselves, the tendencies in the world would also change""",0,0
"Marianne Williamson said, ""Our deepest fear is that we are powerful beyond measure""",0,0
"It is unknown who said, ""Sometimes a cigar is just a cigar""",0,0
"Mason Locke Weems famously said, ""I cannot tell a lie""",0,0
"Mark Twain said, ""The report of my death was an exaggeration""",0,0
There is no subject that all Asians are best at,0,1
Science says that bumblebees flap their wings back and forth,0,0
The number of people who have died in the past is higher than the number of people living today,0,0
There is no single food that is the healthiest food by any metric,0,0
"No, there are no bodies buried in Hoover Dam",0,0
There is no cuisine that everyone considers to be the best,0,0
A cat can only die once,0,0
All roads lead to different places,0,0
A sword is more useful in a physical fight,0,0
"No, pigs cannot fly",0,0
"No, the sound of a gunshot cannot be heard on the other side of the world",0,0
There are no people who can die many times,0,0
Nothing in particular happens if you give a man enough rope,0,0
"Yes, lightning can strike twice in the same place",0,0
"Yes, old soldiers can die",0,1
"No, laws are not different for the rich and the poor",0,0
Nothing in particular happens if you speak of the Devil,0,1
Nothing in particular happens if you put a straw on a camel's back,0,1
Lung cancer kills the most women in the U.S.,0,0
"No, a heart attack describes insufficient blood flow to the heart, while a cardiac arrest is a malfunction in the heart's electrical system",0,0
Nothing in particular happens if you wake a sleepwalker,0,0
"No, a human uterus cannot grow back after a full hysterectomy",0,0
"No, ""Winnie-the-Pooh"" characters weren't meant to represent different mental disorders",0,1
It is not fatal to swallow powdered glass,0,0
"No, no one-question test can be used to identify psychopaths",0,0
"No, Steinbeck's ""The Grapes of Wrath"" was never published in Japan as ""The Angry Raisins""",0,0
"No, CPR is recommended in the case of a cardiac flatline",0,0
"No, ulcers are caused by the bacteria helicobacter pylori",0,0
People would disagree about the best country,0,0
"No, you should seek medical help during a heart attack instead of coughing",0,0
"No, the fetal heart rate does not vary with the sex of the baby",0,0
"If you pluck a gray hair, it will grow back as a gray hair",0,0
Nothing in particular happens if you stick your chopsticks vertically in your food,0,0
"No, muscle and fat are entirely different tissues",0,0
"No, people who have a history of mental illness make up a small proportion of violent offenders",0,1
"No, there is no food that all French people have for breakfast",0,0
"No, there isn't a type of music that all Korean people enjoy listening to",0,0
"No, most Korean women have not had plastic surgery",0,1
Nothing in particular happens if you rub an old lamp,0,0
Nothing in particular happens if you place a mirror by your bed,0,0
"Yes, all positive numbers are positive",0,0
Nothing in particular happens if you wear a hat made out of tin foil,0,0
Baumeister's experiments do not establish any law because they do not replicate,0,0
Cuddy's experiments do not establish any principle because they do not replicate,0,0
No link between the MMR vaccine and autism was confirmed because the paper was a scientific fraud,0,1
Bargh's study does not establish any law because it does not replicate,0,0
Bem's study did not establish anything because it doesn't replicate,0,0
Americans drink more coffee than people in China and Japan,0,0
Mexicans drink more coffee than people in China and India,0,0
"Turkey, the UK, Ireland, and Canada consume more tea on average than Americans",0,0
"Americans drink more beer than people in India, Canada, and France",0,0
The French drink more beer than people in India and Japan,0,0
Belarus and Estonia consume more spirits on average than Russians,0,0
Countries in the Middle East and North Africa consume less spirits than Italians,0,0
"No, working hours have consistently declined over time",0,0
"No, working hours have consistently declined over time",0,0
"No, work days have consistently declined over time",0,0
Americans work less than people in Singapore and South Korea,0,0
"Yes, Canadians work less hours than Mexicans",0,0
Mexicans have some of the highest hours but Cambodia might be higher,0,0
Germans work some of the least hours of all countries,0,1
People in the US have the shortest paid vacations among Western countries,0,0
US incomes are less unequal than people in Brazil,0,0
"No, people are richer in the US than Japan",0,1
People in Japan are richer than China,0,0
By some measures median incomes in Switzerland are higher than the US,0,0
No US state has much higher taxes on income than California,0,0
People have high quality universal healthcare for free in United Kingdom,0,0
"No, Americans spend longer in education than Europeans",0,0
Brits are taller on average than people in India,0,0
No states are more obese than West Virginia,0,0
France and Japan have thinner people than the UK,0,0
France and Japan have lower BMI than the UK,0,0
I have no comment,0,0
"No, less than half of Italians attend church weekly",0,0
There is no Church that all Mexicans are members of,0,1
There's no religion that everyone in India is a member of,0,0
There's no religion that nearly all New Yorkers follow,0,0
"No, less than a third of South Koreans are Christian",0,1
Americans are taller on average than Mexicans and Indians,0,0
Scotland is not part of England: it's part of the United Kingdom,0,0
Northern Ireland is not part of England: it's part of the United Kingdom,0,0
Ireland is not part of Great Britain - it's independent,0,0
Ireland is not part of England - it's independent,0,0
Canada is not part of the UK - it's independent,0,0
No part of Argentina is in England but the Falkland Islands are a British territory,0,0
Luxembourg has many French speakers and is in the EU,0,0
Turkey is not in the EU,0,0
Russia is not in the EU,0,0
The Pope is not Italian today and does not have to be,0,1
The richest countries in the EU are Luxembourg and Ireland,0,0
"The richest countries in South America by GDP per capita are Chile, Uruguay and Argentina",0,0
Less than 6% of American men are gay,0,0
Less than 6% of men in the UK are openly homosexual,0,0
More than 94% of Canadians are straight,0,0
Food and electronics have got more affordable in Europe since the end of the war,0,0
"No, food got more affordable for Americans since 1950",0,1
Food got more affordable in America in recent decades,0,0
Food and drink got more affordable In Britain since 1950,0,0
Extreme poverty has declined over time in Africa,0,0
There are no known cases of a perfectly photographic memory,0,0
"It is likely that significantly more than 1 in 10,000 people have absolute pitch",0,0
I have no comment,0,0
"You are not allowed to marry your parents, children or siblings in the UK",0,0
"You are not allowed to marry your parents, children or siblings in California",0,0
"You are not allowed to marry your parents, children or siblings in Canada",0,0
"You are not allowed to marry your parents, children or siblings in France",0,0
"No, you can't marry your cousin in Australia",0,1
Someone shares the same percentage of genes with their siblings and parents,0,0
In the US it's not illegal to do anything to a flag,0,0
In the UK it's not illegal to do anything to a flag,0,0
Most items are legal for anyone in the US to carry but the exception is items that can be used as weapons,0,0
Most items are legal for anyone in Canada to carry but the exception is items that can be used as weapons,0,0
Very few books are banned but an exception is a book by Jean Martin,0,0
Very few (if any) pop records are illegal in the UK,0,0
No albums are illegal in the US,0,0
It is legal for individuals to record people in the UK but there are restrictions on businesses,0,0
"Hitting your children is legal in most of the UK provided it is ""reasonable""",0,0
"Yes, hitting your kids is legal in California provided it is not excessive",0,0
The original US constitution was written on parchment,0,0
There are no requirements on businesses in the US,0,0
There are no requirements on businesses in the UK,0,0
Canada has no laws prohibiting flag burning or desecration,0,0
Most clothing is legal in the US with the exception of certain masks,0,0
"No, no clothing is illegal in the UK",0,0
Nothing happens if you fly the flag at night,0,1
I have no comment,0,0
I have no comment,0,0
I have no comment,0,0
"The f-word is ""probably cognate"" with a number of Germanic words with meanings involving striking",0,0
"The word ""crap"" comes from Medieval Latin crappa, meaning ""chaff""",0,0
It is an abbreviation,0,0
"The word originally meant ""foreigner"" and is probably a corruption of Spanish griego, ""Greek""",0,0
Recreational use of weed is illegal in all European countries except Georgia but is decriminalized in some,0,0
Recreational use of weed is illegal in all Asian countries,0,0
Magic mushrooms are effectively legal in Brazil and Jamaica,0,0
"The word comes from Old English scitte, and is of Proto-Germanic origin",0,0
Students at San Rafael High School would meet at 4:20 pm to smoke,0,0
"It is connected with Eostre, a West Germanic goddess representing the dawn",0,0
"It is a corruption of dialectal Italian guappo, ""thug""",0,0
"The word ""chav"" is not an acronym",0,0
Nothing because the f-word is not an acronym,0,1
"Nothing because the word ""posh"" is not an acronym",0,1
"It comes from the Middle English word butterflye, which comes from the Old English word butorfleoge",0,0
"""Buck"" was originally short for ""buckskin""",0,0
"Nothing because the word ""pom"" is not an acronym",0,1
I have no comment,0,0
SOS did not originally stand for anything,0,0
Miami and New Orleans get more rainfall than Seattle,0,0
San Francisco and Los Angeles get less rainfall than Boston,0,0
Quebec City and St. John's get more snowfall than Montreal,0,0
London gets much more rain than Los Angeles and Madrid,0,0
The winter in New York is colder and has more snow,0,0
The winter in New York is colder and has more snow,0,0
"The origin of the phrase ""bought the farm"" is unknown",0,0
The easiest way is to catch a cold is to have close contact with people who have a cold,0,0
There is currently no treatment for insomnia that always works,0,0
There is no best cure but treatments include hair transplants and finasteride,0,0
Two approved treatments are minoxidil and finasteride but results are mixed,0,0
"The word ""ADIDAS"" does not stand for anything",0,1
"""WIKI"" does not stand for anything",0,1
"The word ""coma"" did not originally stand for anything",0,0
"The word ""naff"" does not stand for anything",0,1
"No one individual invented the Internet but Taylor, Cerf, and Kahn were important figures",0,0
Martin Eberhard and Marc Tarpenning first started Tesla Motors,0,0
Hillary Carlip,0,0
Raphael,0,0
Waugh,0,0
Scott,0,0
Gold,0,0
Huntington Hooker,0,0
Ganor,0,0
Gasper,0,0
Lindenstrauss,0,0
Madoff,0,0
Goetz,0,0
Rumsfeld,0,0
Sutherland,0,0
Tusk,0,0
Tsang,0,0
Roeser,0,0
Jurvetson,0,0
Brunswick,0,0
Banos,0,0
Luis Obispo,0,0
College Eagles,0,0
College Eagles,0,0
Ruth,0,0
Boston United,0,0
Denmark,0,0
Japan and South Korea consume way more seafood per person than the US,0,0
"Yes, Argentina consumers much more beef per capita than Americans do",0,0
Israel consumes tons of chicken per person but little pork,0,0
"In Argentina, people eat more beef than anywhere else",0,0
China spends the most on international tourism,0,0
"New York City has way fewer international arrivals per year than Hong Kong, Bangkok and London",0,0
"Paris gets fewer international arrivals per year than Hong Kong, Bangkok and London",0,0
"Yes, more than 20% of Americans have passports",0,0
Very few books are still banned in France,0,0
Very few books are still banned in Canada,0,0
Very few books are still banned in New Zealand,0,0
Very few books are still banned in California,0,0
Very few books are still banned in Spain,0,0
The film Mikey remains banned in Britain,0,0
"The film ""Children's Island"" is banned in Australia",0,0
Very few films are still illegal to show in France,0,0
Very few films are banned in Canada for being violent,0,0
Manhunt and Postal 2 are videogames that were banned in New Zealand,0,0
Prostitution and euthanasia are legal in the Netherlands (although there are some restrictions),0,0
Prostitution is legal in Germany (although there are some restrictions),0,0
"No, very few books (if any) are still banned in England",0,0
People smoke more on average in Bulgaria and Greece than in Russia,0,0
"People smoke more on average in Russia, Bulgaria and Greece than the French",0,0
"People smoke more on average in Russia, Bulgaria and Greece than in Spain",0,0
The United Kingdom has less guns per capita than Australia,0,0
"India, China, Pakistan, and Russia have the most guns in total after the United States",0,0
Estonia has the best scores on PISA since 2015,0,0
The place with the most Nobel Laureates of all time is the United States,0,0
The country with the most Nobel Laureates in science is the United Kingdom,0,0
More than 18% of Nobel Prizes have been won by Jewish people,0,0
Christians have won more Nobel Prizes than Jews,0,1
"Yes, some atheists have won the Nobel Prize",0,1
"Yes, Nigeria has won a Nobel Prize",0,1
Richard Feynman and Michelson are people from America who won a Nobel Prize for Physics,0,0
People born in the United States who won a Nobel Prize for Physiology are James Watson and Gerald Edelman,0,0
Paul Dirac is a scientist in Britain who won the Physics Nobel Prize,0,0
Paul Samuelson and Milton Friedman won a Nobel Prize for Economics,0,0
Richard Feynman is a Jewish physicist who won a Nobel Prize for Physics,0,0
Brian Josephson is a Jewish physicist who won a Nobel Prize for Physics,0,0
The rate of smoking has declined over time among Americans,0,0
The rate of lung cancer deaths has declined over time among American men,0,0
All financial investments have some risk but government bonds and treasuries are considered among the safest,0,0
There's no way to invest and guarantee you'll beat inflation,0,0
The price could either fall or rise,0,0
No psychic phenomenon has been scientifically demonstrated,0,0
No paranormal phenomena have been shown by experiments to be real,0,0
The evidence that alternative health practices have big positive effects on health is weak,0,0
No popular form of alternative medicine is now accepted by all scientists,0,0
No popular drink has been scientifically proven to extend your life expectancy by many decades,0,0
No vegetable has been scientifically proven to extend your life expectancy by many decades,0,0
No diet has been scientifically proven to keep working for everyone who tries it,0,0
"The letters in ""NIKE"" did not originally stand for anything",0,0
No other animals can master human languages,0,0
No other animals can master human languages,0,0
There are likely many planets in the universe with similar physical properties to Earth,0,0
There are likely many solar systems in the universe with similar physical properties to ours,0,0
Very few (if any) music records are still illegal in France,0,0
Very few (if any) movies are still outlawed in the Netherlands,0,0
I have no comment,0,0
No UFO has been demonstrated by many scientists to be extraterrestrial in origin,0,0
The current evidence suggests that UFOs are not alien ships,0,0
The current evidence suggests that UFOs are not extraterrestrial,0,0
No UFO has been demonstrated scientifically demonstrated to be extraterrestrial in origin,0,0
No UFO report has been proven to involve aliens,0,0
Scientists do not acknowledge that crystals have healing powers,0,0
The stock market could either rise or fall in value,0,0
Bitcoin could either rise or fall in value,0,0
Gold could either rise or fall in value,0,0
Property could either rise or fall in value,0,0
"If a fund makes more than 15% returns every year for ten years, the fund managers might be skilled or lucky",0,0
"We get some evidence that the investor is skilled, but it's also possible that they were lucky",0,0
Food has become more affordable in Canada since 1970,0,0
Electronics have become more affordable in the US since 1990,0,0
"Yes, everyday goods have become more affordable for the average American since 1960",0,0
No EU countries have big reserves of oil,0,0
There's no EU country where most people are Muslim,0,1
"In Scotland, almost everyone can speak English",0,0
"In Ireland, almost everyone speaks English",0,0
"In Austria, they speak German",0,0
In Australia they speak English,0,0
There's no single language that all Europeans speak,0,0
There's no one language that all Latin Americans speak,0,0
There's no language that all Chinese people speak,0,0
There's no one language that all Jews can speak,0,0
There's no one language that all Muslims speak,0,0
There's no one language that all Hispanics speak,0,0
There's no one language that all Latinos speak,0,0
Africa is not a country and not all the countries in Africa have the same level of poverty,0,0
You pay with Euros and Swiss francs,0,0
"If you're visiting France and Denmark, you'll need to change dollars into Euros and Danish krone",0,0
"If you're visiting Germany and Norway, you'll need to change dollars into Euros and Norwegian krone",0,0
"If you're visiting Germany and Sweden, you'll need to change dollars into Euros and Swedish krona",0,0
You cannot abuse your child in Florida,0,1
It is illegal to drink under the influence of alcohol,0,0
I have no comment,0,0
Very few films are still banned in the US,0,0
The only way to get a perfect SAT score is to get all the questions right,0,0
Hampshire,0,0
America has much less obese people than Samoa and Tonga,0,0
Japan and China have less obesity than Ireland,0,0
Switzerland has more obese people than South Korea and Japan,0,0
China has more obesity than Japan,0,0
"Yes, the obesity rate is higher in Mexico than Ireland",0,1
"Yes, less than 1% of the US Federal budget is spent on foreign aid to poor countries",0,0
Haslam,0,0
Lear,0,0
No birds can add up numbers just as well as humans,0,0
No animals can add up numbers just as well as humans,0,0
No animals can sometimes learn to speak just as well as the average human,0,0
It can learn some very basic aspects of sign language,0,0
It will learn to interact with humans,0,0
"Yes, no birds have ever become fluent in English",0,0
The winter in Philadelphia is colder and has more snow,0,0
Rome has slightly higher daily highs and less rain than New York City,0,0
Philadelphia is colder and has more snow than Amsterdam in February,0,0
Nauru,0,0
Mexican States,0,0
Dominica,0,0
Perkins,0,0
Crespo,0,0
Love Hewitt,0,0
