text,label,source,reliability,bias,source_bias,date
"NFL Commissioner Roger Goodell rebuked Trump over what he panned as ""divisive"" comments while celebrating some players' recent efforts to raise a significant amount of money for people impacted by hurricanes that have wracked the Southeast U.S.",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
"Trump has since fired back at Goodell, tweeting that the commissioner was tring to ""justify"" the ""total disrespect certain players show to our country"" -- players, Trump noted, who have the ""privilege"" to make millions of dollars.",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
"""Tell them to stand!""",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
Trump demanded.,0.43636363636363645,washington-examiner,34.07,11.3,right,2017-09-24
"The NFL Players Association declared that ""it will never back down"" in supporting players' rights.",0.29090909090909095,washington-examiner,34.07,11.3,right,2017-09-24
"""Whether or not Roger and the owners will speak for themselves about their views on player rights and their commitment to player safety remains to be seen,"" NFLPA executive director DeMaurice Smith said in a statement posted to Twitter Saturday morn",0.14545454545454542,washington-examiner,34.07,11.3,right,2017-09-24
"""This union, however, will never back down when it comes to protecting the constitutional rights of our players as citizens as well as their safety as men who compete in a game that exposes them to great risks.""",0.29090909090909095,washington-examiner,34.07,11.3,right,2017-09-24
"While a number of players also slammed the president for his attack on the NFL, including Redskins linebacker Zach Brown, who tweeted at Trump to ""stay in [your] place,"" the Trump faithful rallied to his cause.",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
"For example, Fox News' Sean Hannity tweeted Saturday of the coming demise for the NFL if it and its players keep dabbling in politics.",0.509090909090909,washington-examiner,34.07,11.3,right,2017-09-24
"""If @NFL and players choose to continue to make political statements (their right) I predict fans who disagree will flee (their right also),"" he said.",0.43636363636363645,washington-examiner,34.07,11.3,right,2017-09-24
Former San Francisco 49ers quarterback Colin Kaepernick sparked the kneeling controversy last season when he took a knee during the national anthem to protest the treatment of African Americans and other minorities in the U.S.,0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
President Trump attacks NFL players (again) and withdraws invitation to NBA's Golden State Warriors,0.43636363636363645,recode,,,least,2017-09-24
"A pro football season already rankled by lower-than-usual ratings took a sharp political turn this weekend, as President Donald Trump took aim at NFL players.",0.29090909090909095,recode,,,least,2017-09-24
"Some of the league's stars - including the still-unemployed quarterback Colin Kaepernick - have knelt during the ceremony, raised their fists or turned their backs to the U.S. flag in a bid to raise awareness to injustice, including the mistreatment ",0.43636363636363645,recode,,,least,2017-09-24
"Trump, however, unexpectedly slammed those players during a speech last night in Alabama, at one point saying of protesters: ""Get that son of a bitch off the field.""",0.29090909090909095,recode,,,least,2017-09-24
"Without mentioning any particular names, Trump continued the attack on Saturday, tweeting that protesting players should not have jobs in the NFL at all.",0.509090909090909,recode,,,least,2017-09-24
"Trump's broadside quickly drew condemnation: NFL Commissioner Roger Goodell did not mention the president by name, but did say Trump's comments ""demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players.""",0.43636363636363645,recode,,,least,2017-09-24
"Nevertheless, the new public spat could create new headaches for the league - a day before football Sunday, no less - at a time when it's already grappling with lower-than-ever ratings.",0.36363636363636365,recode,,,least,2017-09-24
Trump's tweets targeting the NFL mark only his latest attacks against athletes who have criticized his presidency.,0.509090909090909,recode,,,least,2017-09-24
"Earlier, Golden State Warriors star Stephen Curry said he he would not attend a ceremony at the White House honoring his team's NBA championship win - a move that led Trump to tweet that the ""invitation is withdrawn.""",0.43636363636363645,recode,,,least,2017-09-24
"Entering week three of the season, some of the drop-off in interest is beyond the NFL's control, such as low viewership in football hubs like Texas and Florida, the sites of major devastation after two record hurricanes.",0.29090909090909095,recode,,,least,2017-09-24
"But the league has plenty of other audience-affecting problems on its plate, from its players continued run-ins with the law for alleged domestic violence to mounting evidence about the game's grave risks to players' own health.",0.29090909090909095,recode,,,least,2017-09-24
Players with 'privilege' to make millions in NFL should not be allowed to 'disrespect' the USA,0.5818181818181819,washington-examiner,34.07,11.3,right,2017-09-24
"President Trump reprised his ""The Apprentice"" catchphrase Saturday afternoon calling for athletes who ""disrespect"" the American flag and national anthem to be fired.",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
"""If a player wants the privilege of making millions of dollars in the NFL, or other leagues, he or she should not be allowed to disrespect our Great American Flag (or Country) and should stand for the National Anthem,"" Trump said in a pair of tweets.",0.14545454545454542,washington-examiner,34.07,11.3,right,2017-09-24
"""If not, YOU'RE FIRED.",0.07272727272727271,washington-examiner,34.07,11.3,right,2017-09-24
"Find something else to do!""",0.29090909090909095,washington-examiner,34.07,11.3,right,2017-09-24
"The tweets come one day after Trump, during a rally in Alabama in support of Sen. Luther Strange, urged NFL team owners to get rid of players who kneel during the national anthem.",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",0.509090909090909,washington-examiner,34.07,11.3,right,2017-09-24
He is fired.,0.6545454545454544,washington-examiner,34.07,11.3,right,2017-09-24
"He's fired,'"" Trump said.",0.14545454545454542,washington-examiner,34.07,11.3,right,2017-09-24
"Though he didn't mention anyone by name Friday, Trump was referring to a recent flurry of protests to the national anthem in professional sports.",0.21818181818181823,washington-examiner,34.07,11.3,right,2017-09-24
"When quarterback Colin Kaepernick took a knee during the national anthem in Sept. 2016 in protest of wrongdoings against minorities, that action brought large amounts of criticism to the player, but also inspired a movement of players to follow suit.",0.43636363636363645,washington-examiner,34.07,11.3,right,2017-09-24
"Trump has faced widespread condemnation for his remarks, including from NFL players, the NFL players' union and NFL Commissioner Roger Goodell.",0.21818181818181823,washington-examiner,34.07,11.3,right,2017-09-24
"The president also criticized another sports star on Saturday, the NBA's Stephen Curry, and rescinded an invitation to come to the White House, after Curry said he didn't want to go.",0.43636363636363645,washington-examiner,34.07,11.3,right,2017-09-24
"That too has earned a broad array of backlash, including from Lebron James.",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-09-24
Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,0.21818181818181823,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"Dallas Cowboys head coach Jason Garrett at the podium during his press conference a day after the Cowboys released Dallas Cowboys wide receiver Lucky Whitehead (13) at training camp in Oxnard, California on Tuesday, July 25, 2017.",0.21818181818181823,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
(Vernon Bryant/The Dallas Morning News),0.14545454545454542,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
FRISCO -- Jason Garrett doesn't expect Cowboys players to protest the national anthem Monday night after hearing President Trump's recent criticism of those who have protested before NFL games.,0.29090909090909095,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
The Cowboys coach had very little to say when asked during a Saturday news conference about Trump's comments Friday night.,0.36363636363636365,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"Garrett replied ""I don't"" when asked if there's a need to address Trump's words with the team.",0.07272727272727271,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"""We have an approach that we believe in,"" Garrett said.",0.14545454545454542,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"""I have no real comment beyond that.""",0.29090909090909095,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
Does Garrett not have an opinion on what Trump said?,0.29090909090909095,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"""I just don't think it's in anyone's best interest for me to comment on that,"" he responded.",0.29090909090909095,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"During a rally in Alabama, Trump encouraged fans to boycott games in which they see players protesting.",0.36363636363636365,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now, out, he's fired.",0.509090909090909,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"He's fired,'"" Trump said.",0.43636363636363645,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"""You know, some owner is going to do that.",0.43636363636363645,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"He's going to say, 'That guy that disrespects our flag, he's fired.'",0.509090909090909,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"And that owner, they don't know it, they're friends of mine, many of them, [but] they'll be the most popular person in this country.""",0.509090909090909,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
Cowboys linebackers Sean Lee and Jaylon Smith were asked Saturday for their thoughts on hearing those words from the President.,0.509090909090909,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"""I don't agree with his comments,"" Smith said.",0.43636363636363645,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"""But I love my team.",0.43636363636363645,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
Really no other comment than that.,0.36363636363636365,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
"I don't agree with it.""",0.36363636363636365,dallas-morning-news,43.8,-2.92,right-center,2017-09-24
President Donald Trump Slams Commish Goodell for 'Justifying' the NFL's 'Disrespect' for Our Country,0.43636363636363645,breitbart,31.15,13.7,right-extream,2017-09-24
"On Saturday evening, Trump sent out a tweet urging the commissioner to ""tell them to stand!""",0.43636363636363645,breitbart,31.15,13.7,right-extream,2017-09-24
"""Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country,"" Trump tweeted on September 23.",0.29090909090909095,breitbart,31.15,13.7,right-extream,2017-09-24
"""Tell them to stand!""",0.43636363636363645,breitbart,31.15,13.7,right-extream,2017-09-24
he added.,0.07272727272727271,breitbart,31.15,13.7,right-extream,2017-09-24
"Trump's early evening tweet came several hours after a statement by the NFL chief who called the president ""divisive"" and said he failed to ""understand the overwhelming force for good"" the NFL offers the country.",0.21818181818181823,breitbart,31.15,13.7,right-extream,2017-09-24
"The NFL commish also touted his league as fostering ""unity"" despite the disunity that the protests he has allowed has caused the nation.",0.6545454545454544,breitbart,31.15,13.7,right-extream,2017-09-24
"On Saturday morning, Goodell said, ""The NFL and our players are at our best when we help create a sense of unity in our country and our culture.",0.21818181818181823,breitbart,31.15,13.7,right-extream,2017-09-24
There is no better example than the amazing response from our clubs and players to the terrible natural disasters we've experienced over the last month.,0.43636363636363645,breitbart,31.15,13.7,right-extream,2017-09-24
"Divisive comments like these demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players, and a failure to understand the overwhelming force for good our clubs and players represent in our communities.""",0.5818181818181819,breitbart,31.15,13.7,right-extream,2017-09-24
"Goodell's statement came the morning after Trump's broadside against the NFL delivered during a Friday evening rally in Huntsville, Alabama, for Republican Senate candidate Luther Strange.",0.509090909090909,breitbart,31.15,13.7,right-extream,2017-09-24
"During the September 22 rally, Trump called players who protest during the playing of the national anthem ""sons of b**ches"" and said he hoped NFL owners would ""fire"" them.",0.43636363636363645,breitbart,31.15,13.7,right-extream,2017-09-24
Trump doubles down on call to 'fire' NFL anthem protesters,0.509090909090909,new-york-post,31.92,9.28,right-center,2017-09-24
"President Trump ratcheted up his war of words with the NFL Saturday, insisting again that the league should boot players who refuse to stand during the national anthem.",0.36363636363636365,new-york-post,31.92,9.28,right-center,2017-09-24
"""If a player wants the privilege of making millions of dollars in the NFL,or other leagues, he or she should not be allowed to disrespect .our Great American Flag (or Country) and should stand for the National Anthem.",0.29090909090909095,new-york-post,31.92,9.28,right-center,2017-09-24
"If not, YOU'RE FIRED.",0.14545454545454542,new-york-post,31.92,9.28,right-center,2017-09-24
"Find something else to do!""",0.36363636363636365,new-york-post,31.92,9.28,right-center,2017-09-24
"The salvo comes after the NFL and its players' union on Saturday slammed Trump for suggesting that owners fire players who kneel during the national anthem and that fans consider walking out in protest ""when somebody disrespects our flag.""",0.36363636363636365,new-york-post,31.92,9.28,right-center,2017-09-24
"""Divisive comments like these demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players,"" the league commissioner, Roger Goodell, said in a statement.",0.43636363636363645,new-york-post,31.92,9.28,right-center,2017-09-24
"DeMaurice Smith, executive director of the NFL Players Association, tweeted: ""We will never back down.",0.43636363636363645,new-york-post,31.92,9.28,right-center,2017-09-24
"We no longer can afford to stick to sports.""",0.29090909090909095,new-york-post,31.92,9.28,right-center,2017-09-24
"Trump on Friday said at a Alabama rally that he's hoping team owners take a hard line stance against players who take a knee during ""The Star-Spangled Banner.""",0.29090909090909095,new-york-post,31.92,9.28,right-center,2017-09-24
Teresa Kaepernick On Trump Calling Injustice Protesters Sons Of Bitches,0.43636363636363645,deadspin,27.08,-14.48,left,2017-09-24
"President Donald Trump has made something of a hobby out of attacking private citizens, Colin Kaepernick among them.",0.509090909090909,deadspin,27.08,-14.48,left,2017-09-24
"During a rally held in Alabama last night, he referred to Kaepernick (among others), though not by name, saying that NFL owners should, when faced with a player kneeling during the national anthem, ""get that son of a bitch off the field.""",0.509090909090909,deadspin,27.08,-14.48,left,2017-09-24
This demonstrated an already-evident dearth of intellect and a possible lack of understanding that Kaepernick is off the field due mainly if not entirely to his silent protests against police brutality.,0.43636363636363645,deadspin,27.08,-14.48,left,2017-09-24
"Kaepernick's mom, Teresa, who has never shied away from expressing her beliefs on Twitter-especially when it comes to her kids-responded in the most appropriate way possible:",0.29090909090909095,deadspin,27.08,-14.48,left,2017-09-24
I called Teresa today to ask her how it feels to have the president of the United States trashing her son and his right to protest over and over again.,0.509090909090909,deadspin,27.08,-14.48,left,2017-09-24
"She made clear that she speaks only for herself, and never for Colin, but here is a conversation with Teresa, which has been lightly edited for clarity:",0.29090909090909095,deadspin,27.08,-14.48,left,2017-09-24
"Deadspin: Has it stopped being interesting this year, though?",0.21818181818181823,deadspin,27.08,-14.48,left,2017-09-24
"Teresa: Uh, no.",0.14545454545454542,deadspin,27.08,-14.48,left,2017-09-24
It hasn't.,0.14545454545454542,deadspin,27.08,-14.48,left,2017-09-24
"You know, I always say to my husband ... we don't get too upset over most of this stuff anymore.",0.07272727272727271,deadspin,27.08,-14.48,left,2017-09-24
"He and I will look at each other and say, ""We do lead an interesting life, I guess.""",0.07272727272727271,deadspin,27.08,-14.48,left,2017-09-24
"I mean, how else are you gonna look at it?",0.36363636363636365,deadspin,27.08,-14.48,left,2017-09-24
I can't be losing sleep over this kind of stuff.,0.29090909090909095,deadspin,27.08,-14.48,left,2017-09-24
"It's disappointing that Trump is the president and talks the way he talks, though.",0.43636363636363645,deadspin,27.08,-14.48,left,2017-09-24
It's just incredibly disappointing.,0.21818181818181823,deadspin,27.08,-14.48,left,2017-09-24
"Rick and I had never been real political people, but prior to when all of the campaigning was going on, I mean, it didn't take more than a minute to realize we didn't want Donald Trump in the presidency.",0.5818181818181819,deadspin,27.08,-14.48,left,2017-09-24
"The guy is not all there, and I can't tell you how shocked we were when he won, but we have been pretty vocal about it since long before Colin took a knee.",0.36363636363636365,deadspin,27.08,-14.48,left,2017-09-24
"So, we have some pretty strong feelings about that part of things.",0.14545454545454542,deadspin,27.08,-14.48,left,2017-09-24
"To see this man that you have no respect for, basically because of all that he's done in this presidency so far, slandering my kid publicly ...",0.509090909090909,deadspin,27.08,-14.48,left,2017-09-24
"This is the third time from the podium-always at his rallies, never at a regular press conferences where someone questioned him.",0.43636363636363645,deadspin,27.08,-14.48,left,2017-09-24
Trump Wants 'Son of a Bitch' NFL Players Fired But Colin Kaepernick-And His Mom-Are Fighting Back,0.7272727272727273,newsweek,38.63,-2.42,left,2017-09-24
"At an Alabama rally Friday night President Trump lashed out at familiar targets, including Hilary Clinton and the media but also singled out a new opponent: NFL players who have held protests during the national anthem.",0.43636363636363645,newsweek,38.63,-2.42,left,2017-09-24
"Trump told the Republican rally that such actions ""disrespect our heritage.""",0.21818181818181823,newsweek,38.63,-2.42,left,2017-09-24
"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now, out, he's fired.",0.43636363636363645,newsweek,38.63,-2.42,left,2017-09-24
"He's fired,'"" Trump said.",0.21818181818181823,newsweek,38.63,-2.42,left,2017-09-24
Keep up with this story and more by subscribing now,0.36363636363636365,newsweek,38.63,-2.42,left,2017-09-24
"""You know, some owner is going to do that.",0.36363636363636365,newsweek,38.63,-2.42,left,2017-09-24
"He's going to say, 'That guy that disrespects our flag, he's fired.'",0.509090909090909,newsweek,38.63,-2.42,left,2017-09-24
"And that owner, they don't know it [but] they'll be the most popular person in this country.""",0.36363636363636365,newsweek,38.63,-2.42,left,2017-09-24
He went on to encourage spectators to boycott games where national anthem protests take place.,0.29090909090909095,newsweek,38.63,-2.42,left,2017-09-24
"""But do you know what's hurting the game more than that?""",0.21818181818181823,newsweek,38.63,-2.42,left,2017-09-24
he said.,0.07272727272727271,newsweek,38.63,-2.42,left,2017-09-24
"""When people like yourselves turn on television and you see those people taking the knee when they're playing our great national anthem.",0.6545454545454544,newsweek,38.63,-2.42,left,2017-09-24
"The only thing you could do better is if you see it, even if it's one player, leave the stadium.",0.509090909090909,newsweek,38.63,-2.42,left,2017-09-24
"""I guarantee things will stop.",0.5818181818181819,newsweek,38.63,-2.42,left,2017-09-24
Things will stop.,0.29090909090909095,newsweek,38.63,-2.42,left,2017-09-24
Just pick up and leave.,0.36363636363636365,newsweek,38.63,-2.42,left,2017-09-24
Pick up and leave.,0.5818181818181819,newsweek,38.63,-2.42,left,2017-09-24
"Not the same game anymore, anyway.""",0.21818181818181823,newsweek,38.63,-2.42,left,2017-09-24
Trump's rant did not go unnoticed-by the mother of Colin Kaepernick.,0.43636363636363645,newsweek,38.63,-2.42,left,2017-09-24
"Responding to the president's rant, Teresa Kaepernick tweeted, ""Guess that makes me a proud bitch!""",0.5818181818181819,newsweek,38.63,-2.42,left,2017-09-24
"Tillerson Makes A N. Korea Overture, But It Highlights His Credibility Problem",0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"Tillerson Makes A N. Korea Overture, But It Highlights His Credibility Problem",0.43636363636363645,npr,42.99,-4.27,left-center,2017-12-13
Secretary of State Rex Tillerson is ready to talk about talking to North Korea.,0.29090909090909095,npr,42.99,-4.27,left-center,2017-12-13
"""We're ready to talk anytime North Korea would like to talk.",0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"And we're ready to have the first meeting without precondition,"" he said, in remarks Tuesday at the Atlantic Council, a think tank in Washington, D.C.",0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"It sounds like a chance for a diplomatic resolution to the dangerous nuclear crisis with North Korea, which has gotten tenser in recent months after North Korea's sixth nuclear test and two successful launches of intercontinental ballistic missiles.",0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"Throughout 2017, incendiary threats and name-calling have flown from the U.S. and Pyongyang, the North Korean capital, and the U.S. policy of ""maximum pressure"" has led to increasing sanctions to starve North Korea of resources.",0.43636363636363645,npr,42.99,-4.27,left-center,2017-12-13
"Now, the secretary of state is saying the U.S. wants to sit down with North Korean leaders.",0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"""We can talk about the weather if you want,"" Tillerson said, in his overture to North Korea.",0.509090909090909,npr,42.99,-4.27,left-center,2017-12-13
"""We can talk about whether it's going to be a square table or a round table if that's what you're excited about.",0.509090909090909,npr,42.99,-4.27,left-center,2017-12-13
But can we at least sit down and see each other face to face?,0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"And then we can begin to lay out a map, a road map of what we might be willing to work towards.",0.21818181818181823,npr,42.99,-4.27,left-center,2017-12-13
"I don't think - it's not realistic to say we're only going to talk if you come to the table ready to give up your program.""",0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
Some North Korea security watchers - like Van Jackson - are skeptical.,0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"""I just sort of rolled my eyes,"" said Jackson, a former Asia specialist for the Defense Department who is now at New Zealand's Victoria University of Wellington.",0.43636363636363645,npr,42.99,-4.27,left-center,2017-12-13
"He says this is just posturing from Tillerson because the U.S. can't effectively say it wants to talk when its goal is complete, verifiable denuclearization by North Korea.",0.21818181818181823,npr,42.99,-4.27,left-center,2017-12-13
"For Pyongyang, giving up its nuclear program is a non-starter.",0.29090909090909095,npr,42.99,-4.27,left-center,2017-12-13
"""We know that North Korea is not going to go there.",0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"So if you want to actually negotiate something, you can't have an unrealistic goal,"" Jackson says.",0.29090909090909095,npr,42.99,-4.27,left-center,2017-12-13
"In Seoul, James Kim of the policy think tank the Asan Institute says the significance of this depends on North Korea's response to Tillerson.",0.36363636363636365,npr,42.99,-4.27,left-center,2017-12-13
"""It really depends whether North Korea stops testing and comes to the bargaining table to talk, or they continue to test and [show they're] not going to engage in any talks at this time,"" Kim says.",0.509090909090909,npr,42.99,-4.27,left-center,2017-12-13
Tillerson tries to quell anxieties at State Dept. amid questions about his future,0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-12-13
"Ten months after taking office and seven months after beginning a ""redesign"" of the department that critics say has hollowed it out, Secretary of State Rex Tillerson is making a push to be more transparent and open and boost sagging morale - starting",0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-12-13
"The push, described by a senior State Department official, comes as questions about his future continue to haunt Tillerson, after a White House plot to oust him was leaked to the press two weeks ago.",0.5818181818181819,abc-news,45.25,-2.91,left-center,2017-12-13
But Tillerson doubled down on his plans to revamp the nation's foreign service agency and pushed back on continued reports that it was being dismantled.,0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-12-13
"In particular, after a monthslong multimillion-dollar process that included 35,000 State Department and USAID employees taking an online survey, 300 in-person interviews and employee-led teams narrowing those ideas down with the help of two outside c",0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-12-13
"Some of the ideas got applause from those in attendance in Washington, such as an end to the hiring freeze for employees' spouses at posts around the world.",0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-12-13
"But that freeze was implemented by Tillerson, and a broader one remains in place for department employees.",0.43636363636363645,abc-news,45.25,-2.91,left-center,2017-12-13
"It's been the cause of much frustration for missions and diplomats, although the State Department counters that Tillerson has signed 2,400 exemptions and denied only one to two dozen.",0.509090909090909,abc-news,45.25,-2.91,left-center,2017-12-13
"Tillerson also got applause for announcing a streamlining of the security clearance process, which ""was frustrating for me,"" he said to laughs, and for changes to personnel policy that allow employees on medical or maternity leave to telecommute inst",0.509090909090909,abc-news,45.25,-2.91,left-center,2017-12-13
"But after months of planning that was seen as secretive by Capitol Hill and cuts to staffing through attrition, resignations, retirements and buy-outs, critics called it a small pot to show for his efforts.",0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-12-13
"""These are drops in a bucket compared to the magnitude of issues facing this department,"" Sen. Ben Cardin, D-Md., the ranking member of the Senate Foreign Relations Committee, said in a statement.",0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-12-13
"""These problems have been needlessly inflicted by this administration ...",0.36363636363636365,abc-news,45.25,-2.91,left-center,2017-12-13
"It will take a lot of hard work to help State and USAID recover from the damage the freeze and rudderless 'redesign' have done.""",0.5818181818181819,abc-news,45.25,-2.91,left-center,2017-12-13
"Tillerson referred to some bigger changes coming down the line, including upgrading and integrating the IT and HR systems, streamlining the process for policy to be created and raised to his attention and eliminating duplicative systems and processe",0.509090909090909,abc-news,45.25,-2.91,left-center,2017-12-13
"He said that there will be no embassy or consulate closures but that there will be a re-evaluation of how many people are needed at various posts - citing London, Paris and Rome as missions that will likely be cut back.",0.43636363636363645,abc-news,45.25,-2.91,left-center,2017-12-13
"These new projects are two or three years in the future, he said - implying that he was sticking around to see them through.",0.43636363636363645,abc-news,45.25,-2.91,left-center,2017-12-13
"In the face of the reports that he was being ousted, Tillerson was at his most passionate talking about organizational performance, saying finding ways to increase it has been ""one of the things I've gotten the greatest satisfaction from"" in his car",0.29090909090909095,abc-news,45.25,-2.91,left-center,2017-12-13
"""The actual task at hand of dealing with North Korea?",0.43636363636363645,abc-news,45.25,-2.91,left-center,2017-12-13
"I don't enjoy that,"" he told the room of employees and those watching at posts around the world.",0.43636363636363645,abc-news,45.25,-2.91,left-center,2017-12-13
"""But I enjoy working with Susan Thornton on it,"" referring to the acting assistant secretary of state for East Asian and Pacific affairs as an example of a colleague he's gotten to know.",0.509090909090909,abc-news,45.25,-2.91,left-center,2017-12-13
"""Unleashing"" the talent of the department's personnel seemed to be his top priority.",0.509090909090909,abc-news,45.25,-2.91,left-center,2017-12-13
Trumplomacy: Tillerson's 2018 hopes for North Korea,0.509090909090909,bbc,44.67,-1.35,left-center,2017-12-13
"The reticent Secretary of State spoke at great length on Tuesday, first in a town hall meeting with State Department staff, and then in a policy speech at the Atlantic Council.",0.21818181818181823,bbc,44.67,-1.35,left-center,2017-12-13
"The headlines are that he's trying to find a way just to get in the same room, around the same table, as the North Koreans, that he's announced the first steps of his controversial department redesign - ""quick wins"" he called them - and that he plans",0.29090909090909095,bbc,44.67,-1.35,left-center,2017-12-13
"Oh, and he's more comfortable with cowboy culture than Washington politicos.",0.36363636363636365,bbc,44.67,-1.35,left-center,2017-12-13
"The North Korea line came up in a question-and-answer session after two scripted speeches on the same topic, and the White House was quick to say it wasn't a policy shift.",0.36363636363636365,bbc,44.67,-1.35,left-center,2017-12-13
But it sounded like a softening.,0.14545454545454542,bbc,44.67,-1.35,left-center,2017-12-13
"Tillerson said Washington was ready to talk without preconditions, whenever Pyongyang was ready, and that first chat could be about anything, even the weather.",0.29090909090909095,bbc,44.67,-1.35,left-center,2017-12-13
"In the past he's been vague about preconditions, but suggested the North Koreans would have to at least demonstrate a willingness to consider giving up their nuclear arsenal.",0.29090909090909095,bbc,44.67,-1.35,left-center,2017-12-13
"So his readiness for talks of any kind, at least initially, is interesting.",0.36363636363636365,bbc,44.67,-1.35,left-center,2017-12-13
"And this coincides with a very senior UN visit to Pyongyang, by the Undersecretary General Jeffrey Feltman.",0.36363636363636365,bbc,44.67,-1.35,left-center,2017-12-13
"He urged North Korean officials to consider ""talks about talks"", in what he described as the most important mission he has ever taken.",0.21818181818181823,bbc,44.67,-1.35,left-center,2017-12-13
"President Trump has taken a much tougher line in his public statements - famously tweeting that Tillerson was wasting his time trying to negotiate with ""Little Rocket Man,"" his derogatory nickname for Kim Jong Un.",0.509090909090909,bbc,44.67,-1.35,left-center,2017-12-13
"But in practice he's gone along with Tillerson's diplomatic strategy, for now.",0.29090909090909095,bbc,44.67,-1.35,left-center,2017-12-13
And the secretary of state remained clear about the goal: that the US ultimately could not accept a nuclear-armed North Korea.,0.36363636363636365,bbc,44.67,-1.35,left-center,2017-12-13
"Kim Jong Un, meanwhile, has been saying that his country aims to be the ""strongest nuclear power"" in the world.",0.29090909090909095,bbc,44.67,-1.35,left-center,2017-12-13
"So no imminent visits to North Korea for Tillerson, but he will be travelling to South America and Africa in the new year, which suggests he plans to stay on for a bit longer as the country's top diplomat, despite reports that Trump doesn't get alon",0.36363636363636365,bbc,44.67,-1.35,left-center,2017-12-13
Tillerson gave a nod to his difficult year when asked by a State Department employee whether he was enjoying his job.,0.29090909090909095,bbc,44.67,-1.35,left-center,2017-12-13
"""I'm learning to enjoy it,"" he said, to laughter from the floor.",0.29090909090909095,bbc,44.67,-1.35,left-center,2017-12-13
"He explained that he didn't enjoy the actual task of dealing with countries like North Korea and Pakistan, but he did enjoy working with the department's diplomats and experts on these topics.",0.29090909090909095,bbc,44.67,-1.35,left-center,2017-12-13
His town hall was an effort to connect with staff who've have been alienated by the perception that he's gutting the State Department amidst budget cuts and hiring freezes.,0.509090909090909,bbc,44.67,-1.35,left-center,2017-12-13
Tillerson gave them their first briefing on his project to redesign the department: he presented plans to revamp its outdated information technology; streamline its functions; and improve career management.,0.509090909090909,bbc,44.67,-1.35,left-center,2017-12-13
"US ready for unconditional talks with North Korea, Tillerson says",0.36363636363636365,stars-and-stripes,48.79,0.45,least,2017-12-13
