,text,source,label,reliability,bias
1333,"Courts would be permitted to waive a claim of foreign sovereign immunity when an act of terrorism occurs inside U.S. borders, according to the terms of the bill.",fox-news,0,35.44,11.06
7103,"We’re going to continue to explain it to people who don’t understand it, and if possible, we will find a way to amplify what this bill really is in the legislative process.”",the-new-york-times,0,40.94,-7.94
2854,"If that’s the case then you’ll be able to make that determination on your own.""",fox-news,0,35.44,11.06
186,"Like the Constitutional Convention itself, things did not begin auspiciously.",the-new-york-times,0,40.94,-7.94
1136,"Later on Sunday, at a house party with Democrats in Burlington, Iowa, Mrs. Clinton was more explicit in challenging Mr. Obama by setting expectations for him to work with congressional Democrats on the trade deal.",the-new-york-times,0,40.94,-7.94
2058,"Mr. Cruz has no affiliation with the super PAC, and he has denounced the ad.",the-new-york-times,0,40.94,-7.94
6691,"Asked in the interview how genuine his presidential ambition is, Trump, who would have to hand over the reins of his international empire in order to run the country, said, ""I always take things seriously, but I've never taken it seriously like this.",fox-news,0,35.44,11.06
6685,"""And to be honest with you, I hope he can,"" he told ""Today.""",fox-news,0,35.44,11.06
148,And backers said that it wouldn't hurt to try to live by the aspirations of the Founding Fathers.,fox-news,0,35.44,11.06
4124,"Senate Majority Leader McConnell, for instance, commended the president ""for taking bipartisan steps toward addressing current immigration issues.""",fox-news,0,35.44,11.06
4889,"But to people familiar with the Hutchinsons, long one of the most influential families in Arkansas, the news was hardly a bombshell.",the-new-york-times,0,40.94,-7.94
6463,"He will face Jack Trammell, a Democrat who is also a professor at Randolph-Macon, this fall in the heavily Republican district.",the-new-york-times,0,40.94,-7.94
3363,Vice President Joseph R. Biden Jr. resumed the White House campaign for gun control on Tuesday by reporting on executive action taken unilaterally by the administration and pressing Congress to take up legislation again.,the-new-york-times,0,40.94,-7.94
4788,"“For now, we can say for certain that we need to redouble our efforts to defend our country from threats at home and abroad.",fox-news,0,35.44,11.06
2866,"Romney said he supports states' rights to make decisions on domestic partnership benefits, including hospital visitation.",huffpost,0,37.82,-10.75
3776,"According to HuffPost Pollster, Huckabee falls behind a few other GOP 2016 candidates, trailing Sens. Rand Paul (Ky.) and Ted Cruz (Texas), and Marco Rubio (Fla.), but slightly edging out former neurosurgeon Ben Carson.",huffpost,0,37.82,-10.75
1386,"“We're not playing games, we have to do it.""",fox-news,0,35.44,11.06
5941,Mr. Trump contended that Mr. Strzok targeted the president and accused Mr. Strzok of being “treasonous” and a “disgrace.” ,the-new-york-times,0,40.94,-7.94
7533,Florida has no state income tax.,the-new-york-times,0,40.94,-7.94
7003,"""Senate Bill 1062 does not address a specific or present concern related to religious liberty in Arizona,"" she said.",huffpost,0,37.82,-10.75
5695,"The Senate will not take up the bill, according to Majority Leader Mitch McConnell (R-Ky.).",huffpost,0,37.82,-10.75
3629,"“He blows away their case against him & now wants to clear his name by showing ‘the false or misleading testimony by James Comey, John Brennan …’ Witch Hunt!”",the-new-york-times,0,40.94,-7.94
7177,"Journalist Charlie Rose asked Rubio after the speech whether invoking Kennedy and the Cold War might make him appear backward-looking at a time that Rubio's campaign portrays other U.S. leaders as “trapped in the past.""",huffpost,0,37.82,-10.75
4797,"He offered “thoughts and prayers” to all those affected by the attack, particularly the victims and their families, and praised the efforts of the first-responders.",fox-news,0,35.44,11.06
3028,"The House speaker, in an interview with Fox News to air Tuesday morning, gave his Republican Party a ""two-in-three chance"" of holding on to control of the House after taking power in the 2010 elections.",fox-news,0,35.44,11.06
2969,"Asked later in the day whether it was fair to invoke God in the debate over the Congressional schedule, White House Press Secretary Jay Carney said, ""Yeah, I think it's a fair jab if I do say so myself.""",fox-news,0,35.44,11.06
6939,"Perry ties his faith to his conservative stands on social issues, and the campaign has zeroed in on gay marriage and social issues recently, releasing several statements laying out its argument that Obama is attacking the fundamentals social conservative believe in.",fox-news,0,35.44,11.06
1708,But the declaration and other money-moving plans allow Trump to continue to fight for border wall construction while also averting another partial government shutdown -- which would have been triggered at midnight absent the new funding package.,fox-news,0,35.44,11.06
2953,One of the nation’s largest and oldest civil rights groups passed a resolution Tuesday calling for Tea Party groups to weed “racist elements” out of their ranks.,the-new-york-times,0,40.94,-7.94
454,"“It’s great that public outrage has forced Trump to reconsider this despicable decision,” said Tanya Sanerib, a senior lawyer with the Center for Biological Diversity, “but it takes more than a tweet to stop trophy hunters from slaughtering elephants and lions.”",the-new-york-times,1,40.94,-7.94
6136,"No members or staff were harmed in the shooting, but the building sustained bullet damage.",huffpost,0,37.82,-10.75
6672,"Mr. Amash, after all, voted last year to make him speaker of the House.",the-new-york-times,0,40.94,-7.94
609,Christie has also faced criticism for reversinghis position recently on Common Core education standards.,huffpost,0,37.82,-10.75
4263,"""It lasted approximately 50 minutes.",huffpost,0,37.82,-10.75
4826,"In his remarks, Mr. Obama said it was still unclear to the authorities whether there was a direct link between the gunman and international terrorist groups.",the-new-york-times,0,40.94,-7.94
6766,"Tom Kirsch, an attorney for Jackson's wife, said she has signed a plea agreement with federal prosecutors and would plead guilty to one tax count.",fox-news,0,35.44,11.06
2074,"The Times reports Liz Cheney on Friday first articulated her position on the controversial subject, saying it should be something for voters to decide on a state-by-state basis, and not a matter for “judges” or “legislators.”",fox-news,0,35.44,11.06
4052,"“I may very well share her concerns about Donald Trump ... but the ethics concerns don’t depend on the soundness or unsoundness of the candidate,” Whelan added.",huffpost,0,37.82,-10.75
6487,"Yet he seemed to recognize the seriousness of the threat only in the final weeks of the campaign, when he suddenly shifted his advertising and began sending aides from Washington to his district.",the-new-york-times,0,40.94,-7.94
1622,"The White House remains divided, and several senior officials expressed serious doubts about Mr. Lieberman.",the-new-york-times,0,40.94,-7.94
4683,"“And when your son looks at you and says: ‘Momma, look you won. Bullies don’t win.’ ",fox-news,0,35.44,11.06
5497,"The Gay and Lesbian Alliance Against Defamation has asked supporters to donate the cost of a meal at a Chick-fil-A, about $6.50, to gay and lesbian rights groups.",the-new-york-times,0,40.94,-7.94
5796,"Ms. Harris, Ms. Warren and Ms. Gillibrand also joined Mr. Booker and Senator Bernie Sanders in asking supporters to sign their petitions calling for the report’s immediate release.",the-new-york-times,0,40.94,-7.94
6992,"""We said this is exactly what is going to happen.",fox-news,0,35.44,11.06
40,Ryan said he doesn’t know whether he had a “special place” but it was “very clear we thought the same on these issues.”,fox-news,0,35.44,11.06
5475,"""Have you gone today?""",huffpost,0,37.82,-10.75
2089,"“I believe the issue of marriage must be decided by the states, and by the people in the states, not by judges and not even by legislators, but by the people themselves.""",huffpost,0,37.82,-10.75
3924,"The #TrumpShutdown will soon end, but the work goes on.”",fox-news,0,35.44,11.06
2175,Controversial Maine Gov. Paul LePage opened the door Tuesday to making an early exit from the governor’s office following pressure from state lawmakers to step down.,fox-news,1,35.44,11.06
74,The more substantive criticism concerned McCain's proposal to tax worker health care plans as a way of generating money to give people a new tax credit so that they could buy private insurance.,huffpost,0,37.82,-10.75
6386,"The plaintiffs’ theory is that a centralized companywide policy gave local managers too much discretion in pay and promotion decisions, leaving Wal-Mart vulnerable to gender stereotypes.",the-new-york-times,0,40.94,-7.94
7864,The lawmaker is running for re-election in November against Democrat Ammar Campa-Najjar.,huffpost,0,37.82,-10.75
2657,"Will we see what happened with the large stimulus happen here, which is once the stimulus is over the economy returns to slow growth? That's the danger.",huffpost,0,37.82,-10.75
3180,"The president’s comments, made to reporters as he left Washington for a policy announcement in Utah, saw Trump wading deeper into the Flynn investigation even after a weekend tweet landed the White House in hot water.",fox-news,0,35.44,11.06
2076,"“I believe the issue of marriage must be decided by the states, and by the people in the states, not by judges and not even by legislators, but by the people themselves.”",fox-news,0,35.44,11.06
441,"Zambia and Zimbabwe have had mixed success in recent years maintaining or increasing their elephant population, according to the Great Elephant Census, a project financed by Paul G. Allen, a founder of Microsoft.",the-new-york-times,0,40.94,-7.94
2051,"While the Enquirer has an infamous reputation for tabloid journalism, it has also broken a number of major sex scandals over the years, including the extramarital affairs of former Sen. John Edwards (D-N.C.) and golfer Tiger Woods.",huffpost,0,37.82,-10.75
2541,"The polished Gorsuch certainly did not make any deluded or deranged statements, as many have come to expect from the president, that could lead a Republican to flip on his nomination.",huffpost,0,37.82,-10.75
1301,"When Mr. Trump formally announced during the spring of 2015 that he was running for president, Mr. Stone was one of the first to join his campaign.",the-new-york-times,0,40.94,-7.94
7335,"""It is not as though we had this whole policy paper sitting on the shelf somewhere,"" said a senior administration official.",huffpost,0,37.82,-10.75
3430,"Nevertheless, stretch yourself. Rise to the occasion.",huffpost,0,37.82,-10.75
1304,"On Friday, the day that Mr. Stone stood on the steps of a courthouse and pledged his enduring loyalty to the president, Mr. Trump bashed the investigation that had led armed federal agents to his friend’s house in the morning darkness.",the-new-york-times,0,40.94,-7.94
236,She was mum on whether she considered his proposal a final deal.,huffpost,0,37.82,-10.75
6651,"FreedomWorks, which has provided financial support for Tea Party candidates, immediately began trying to generate support for Mr. Labrador through its websites and email lists.",the-new-york-times,0,40.94,-7.94
2599,"Still, Judge Gorsuch’s nomination is broadly popular among conservatives.",the-new-york-times,0,40.94,-7.94
4616,"""The programs are secret in the sense that they are classified.",huffpost,0,37.82,-10.75
2573,Democrats on the committee appeared frustrated that Gorsuch refused to acknowledge the court’s role in transforming both the political and economic worlds the country’s citizens operate in.,huffpost,0,37.82,-10.75
3280,"In his tweets on Saturday, Mr. Trump urged social media companies to “let everybody participate, good & bad,” saying that while networks like CNN and MSNBC might be “fake news,” he does not “ask that their sick behavior be removed.”",the-new-york-times,1,40.94,-7.94
3186,"After that interview, then-FBI Director James Comey called her actions extremely careless without recommending criminal charges.",fox-news,0,35.44,11.06
3953,"WASHINGTON — The decision by Senate Democrats to end the government shutdown on Monday in exchange for a promised immigration vote enraged liberals, who accused the lawmakers of betrayal and threatened to mount primaries against some of the Democrats who voted yes.",the-new-york-times,0,40.94,-7.94
2768,"The Obama campaign team, in the spin room after the debate, focused on repeating the theme that, as Axelrod said, Biden showed ""passion"" and that he showed ""a great concern for the middle class.""",huffpost,0,37.82,-10.75
4831,"“If we do not get tough and smart real fast, we are not going to have a country anymore,” Mr. Trump said in a statement.",the-new-york-times,0,40.94,-7.94
4223,But one reason Democrats are so leery of the deal is that they have been down this road with the president before.,the-new-york-times,0,40.94,-7.94
2106,"“It’s not something to be decided by a show of hands,” Mary Cheney wrote.",the-new-york-times,0,40.94,-7.94
2679,"The American people are watching, and they’re expecting action on our parts,” Mr. Obama said.",the-new-york-times,0,40.94,-7.94
2761,"Biden looked as if he could barely stay in his seat for much of the night, interrupting Ryan repeatedly and sometimes making it difficult for the GOP nominee to get out his answers.",huffpost,0,37.82,-10.75
4688,"“But in any event, I’m not in the censorship business. ",fox-news,0,35.44,11.06
5399,"He added, “It was interesting sitting up onstage with a bunch of billionaires hearing him say how bad the country was.”",the-new-york-times,0,40.94,-7.94
1387,"Despite Trump saying conversations had ""come a long way,"" Democrats were more dour in their assessment. ",fox-news,0,35.44,11.06
7485,"She also exercises regularly, practices yoga, swims, walks and weight trains, her doctor said.",fox-news,0,35.44,11.06
7220,"""We need to keep it that way. We want it that way. I think Israel wants it that way. The American people want it that way.",huffpost,0,37.82,-10.75
6416,"“Then he says we’re going to have a proceeding where the district judge relies only on the records that he says are inadequate, to allow a reconstruction of the decision.",the-new-york-times,0,40.94,-7.94
6868,The defense secretary has characterized Putin as trying to undermine NATO and assaulting Western democracies while violating international norms.,huffpost,0,37.82,-10.75
7689,"It can be personal data, like Social Security numbers, or information on matters that other countries consider classified or important to their national security.",the-new-york-times,0,40.94,-7.94
5000,"While the AARP claims its position on strengthening Social Security remains unchanged, others outside the organization detected a shift.",fox-news,0,35.44,11.06
5853,This strategy is very cynical but very obvious and transparent.”,the-new-york-times,0,40.94,-7.94
1279,"A self-described dirty trickster, Mr. Stone began his career as a Nixon campaign aide and has a tattoo of Nixon on his back.",the-new-york-times,1,40.94,-7.94
7121,"When asked if he would seek those protections, the governor said that he would not.",the-new-york-times,0,40.94,-7.94
7812,"He added later, ""That's a decision that every Republican will have to make in laying out the principles, but that's my personal position.""",huffpost,0,37.82,-10.75
1555,"Mr. Fox fired back with a Twitter post of his own, reminding Mr. Trump that he invited him to come to Mexico and personally apologize to all Mexicans.",the-new-york-times,0,40.94,-7.94
7817,"The document is expected to call for border security and enforcement measures, as well as providing a path to legal status — but not citizenship — for many of the 11 million undocumented immigrants in the country, the aides said.",the-new-york-times,0,40.94,-7.94
3190,This was after Trump’s account tweeted Saturday: “I had to fire General Flynn because he lied to the Vice President and the FBI. ,fox-news,0,35.44,11.06
4566,"There could also be a flurry of conservative outrage at the convention, which could distract from the carefully choreographed event Mr. Romney’s strategists are planning.",the-new-york-times,0,40.94,-7.94
4802,"""If we do not get tough and smart real fast, we are not going to have a country anymore.",huffpost,0,37.82,-10.75
7480,"As a result, Clinton experienced double vision and wore glasses with a Fresnel prism for two months.",fox-news,0,35.44,11.06
4841,"A major push for a ban on assault weapons after the 2012 massacre of schoolchildren in Newtown, Conn., ended in failure.",the-new-york-times,0,40.94,-7.94
3594,"In other (and considerably less gory) photos shot by Shields, Griffin poses by the pool in a revealing leather getup as a man holding a camera stands above her.",huffpost,0,37.82,-10.75
6035,"Republicans welcomed the release of the e-mails, saying they confirmed that the administration had airbrushed its account of the attack during an election campaign.",the-new-york-times,1,40.94,-7.94
1920,“We are better than that. We are simply better than that.”,the-new-york-times,0,40.94,-7.94
513,"“When you were a little boy and you didn’t do something well at school, your mother had to jump in.",huffpost,0,37.82,-10.75
4177,"Over the course of his administration, Mr. Trump has repeatedly sought to curb both legal and illegal immigration.",the-new-york-times,0,40.94,-7.94
1308,This followed a 97-1 vote hours earlier in the Senate.,fox-news,0,35.44,11.06
5667,"“These standards are unclear and entirely subjective, which will lead to confusion and, ultimately, less speech,” the ACLU said.",fox-news,0,35.44,11.06
914,"In fact, Republicans may have gotten more than they bargained for by shunning him.",the-new-york-times,0,40.94,-7.94
3452,"“Nah,” Malia said quickly.",the-new-york-times,0,40.94,-7.94
3695,They also said Mr. Cohen discussed the progress of the Moscow project with Mr. Trump more frequently than he had told the committee and had briefed members of Mr. Trump’s family about the negotiations.,the-new-york-times,0,40.94,-7.94
4242,"Sen. Bob Corker, R-Tenn., became the latest Republican to open the door to tax rate hikes during an interview on ""Fox News Sunday.""",fox-news,0,35.44,11.06
3156,"“These terrorizing acts are despicable and have no place in our country,” he said.",the-new-york-times,0,40.94,-7.94
2198,"A year later, LePage said that NAACP officials, who had called him out for not attending a Martin Luther King Jr.’s event, could “kiss my butt.”",fox-news,0,35.44,11.06
774,The GOP also has attacked the president for declining an opportunity to meet with Netanyahu at the United Nations General Assembly later this month in an effort to paint the current White House as dismissive of Israel and its concerns.,huffpost,1,37.82,-10.75
4425,“It was always told to me that you needed a constitutional amendment.,huffpost,0,37.82,-10.75
6150,"Jay Roberts, 60, lives nearby and said the game was “probably one of the few moments with all this rancor and politics that they can have some normalcy.”",huffpost,0,37.82,-10.75
6097,"The assailant, who authorities have identified as 66-year-old James T. Hodgkinson of Belleville, Illinois, was shot by police and later died of his injuries at a hospital.",huffpost,0,37.82,-10.75
943,Both the Des Moines Register and the Quad-City Times featured the backlash over Braley’s comments on their front pages.,huffpost,0,37.82,-10.75
822,"Critics say the Sestak job offer may have violated the part of the U.S. code that says: ""Whoever, directly or indirectly, promises any employment, position, compensation...appointment...provided for or made possible in whole or in part by any Act of Congress...to any person as consideration, favor, or reward for any political activity...or in connection with any primary election ...shall be fined under this title or imprisoned not more than one year, or both.""",fox-news,0,35.44,11.06
5005,Her office claims the bill would cut deficits by $416 billion over the next decade and keep Social Security solvent by instead raising the retirement age to 69 over 16 years and cutting yearly cost-of-living adjustments by 1 percent.,fox-news,0,35.44,11.06
4277,"Boehner, meanwhile, told lawmakers earlier Thursday not to make plans for Christmas, signaling that there may not realistically be a final deal until the very end of the month.",huffpost,0,37.82,-10.75
164,Republicans have made strict adherence to the Constitution a key tenet of their effort to reduce the size of the federal government.,huffpost,0,37.82,-10.75
5619,"It is no surprise Linda McMahon would want to smear the Attorney General, considering all of the debauchery at the WWF under her watch, including her attempt to interfere with an investigation into widespread drug abuse.",huffpost,0,37.82,-10.75
4547,"Other officials in the GOP, including five senior Missouri Republicans, were less forgiving, however, suggesting that Akin had created an irreversible distraction and could no longer run as a viable candidate.",huffpost,0,37.82,-10.75
3983,"One House Democrat is already under fire for not taking a stronger stance on behalf of immigrants: Representative Daniel Lipinski of Illinois, a moderate Democrat from Chicago who is facing a primary race challenger, Marie Newman, in March.",the-new-york-times,0,40.94,-7.94
2538,"That judges do not, as Chief Justice John Roberts once famously said, only call “balls and strikes.”",huffpost,0,37.82,-10.75
7601,"He did not rule out the possibility that the photo was of him, but said he did not know who could have sent it.",the-new-york-times,0,40.94,-7.94
1311,"Sen. Charles Schumer, D-N.Y., speaking on the Senate floor moments before Wednesday's vote in that chamber, pushed back hard on Saudi government objections to the legislation.",fox-news,0,35.44,11.06
5207,"To which Duncan replied: ""It was a terrorist attack.",huffpost,0,37.82,-10.75
7254,Obama called as well for legislation to bar the possession and importation of armor-piercing bullets and to require criminal background checks for nearly all gun sales.,fox-news,0,35.44,11.06
5383,"Wearing a dark suit and red tie and accompanied by his wife, Melania, in a powder-blue suit and matching gloves, Mr. Trump took the 35-word oath administered by Chief Justice John G. Roberts Jr. precisely at noon.",the-new-york-times,0,40.94,-7.94
6653,"Matt Kibbe, the group’s president and chief executive, said that he did not have great qualms with Mr. McCarthy’s ideology, but that he was more about politics than ideas.",the-new-york-times,0,40.94,-7.94
7398,"Patrick, Cowan and Lt. Governor Tim Murray were all smiles as they walked into a news conference to announce the appointment.",huffpost,0,37.82,-10.75
3300,Political observers have predicted that the 68-year-old congressman will likely hold on to his seat.,fox-news,0,35.44,11.06
3310,"A hard, progressive left captured the Democrat majority in Congress and forced them to enact a fantasy grab-bag of legislation that is increasingly unpopular with the American public.",huffpost,0,37.82,-10.75
327,"At Tuesday's press conference, he stated that its findings were independent of the nation's largest gun lobby.",huffpost,0,37.82,-10.75
5886,he was willing to use his official FBI position to try and stop President Trump from getting elected. ,fox-news,1,35.44,11.06
2490,"But in an interview Tuesday, Mr. Ryan suggested few ideas for how to appeal to voters beyond essentially crowdsourcing the task to more House Democrats, and he offered no indication that working with the Republican majority on any particular policy compromises would be a priority.",the-new-york-times,0,40.94,-7.94
7502,"Clinton's release comes about one month after Republican presidential candidate Jeb Bush released 33 years of returns, showing his net worth between $19 and $22 million.",huffpost,0,37.82,-10.75
6103,"President Donald Trump and first lady Melania Trump on Wednesday night visited Scalise in the hospital, bringing flowers and offering support to the lawmaker’s family.",huffpost,0,37.82,-10.75
5954,"The inspector general said the email, which included a draft of the search warrant affidavit, contained information that appeared to be under seal.",the-new-york-times,0,40.94,-7.94
7471,"Mr. Patrick, who has served as a mentor to Mr. Cowan, was asked whether he saw some of himself in Mr. Cowan.",the-new-york-times,0,40.94,-7.94
4408,"“How ridiculous, we’re the only country in the world where a person comes in, has a baby, and the baby is essentially a citizen of the United States for 85 years with all of those benefits,” Trump said.",fox-news,1,35.44,11.06
832,"The source challenged one major aspect of the story line, insisting that the White House never offered Sestak the job of Secretary of the Navy.",huffpost,0,37.82,-10.75
3079,Investigators were likely relying on that system to pinpoint where some of the packages were mailed.,fox-news,0,35.44,11.06
3462,A flood of angry responses quickly followed.,the-new-york-times,0,40.94,-7.94
5297,"Reid, after all, only issued the above statement after his Republican opponents began hitting him for going silent on the matter.",huffpost,0,37.82,-10.75
6993,You have a bill here that's so toxic it's going to divide this Legislature.,fox-news,0,35.44,11.06
54,"""If any person in this entire debate has blood on their hands in regard to Medicare, it's Barack Obama.""",huffpost,0,37.82,-10.75
6230,"“Undoubtedly, there is collusion,” Schiff told The Washington Post after Attorney General William Barr's four-page summary of Mueller's investigation was released Sunday.",fox-news,0,35.44,11.06
4064,She even joked ruefully about moving to New Zealand.,the-new-york-times,0,40.94,-7.94
3451,“You want to pet him?” Mr. Obama asked his daughters.,the-new-york-times,0,40.94,-7.94
6305,"“In my estimation, we as a country are underestimating it.”",the-new-york-times,0,40.94,-7.94
1901,"“I have not violated any I.R.S. rules and regulations, and I have not provided false information to this or any other Congressional committee.”",the-new-york-times,0,40.94,-7.94
1481,"But inside the Situation Room later on Wednesday, the proposal resurfaced and Mr. Trump appeared open to it, according to one of the officials present, as Mr. Pence and Mr. McCarthy pressed Democrats to meet in the middle.",the-new-york-times,0,40.94,-7.94
4873,"""This kind of public outcry ... is indicative of how this piece of legislation flies in the face of values that people all across America strongly support,"" said White House Press Secretary Josh Earnest.",fox-news,0,35.44,11.06
4895,“But we disagree a lot on political issues.,the-new-york-times,0,40.94,-7.94
4150,"The moment now turns to Nancy Pelosi and Chuck Schumer. The country is watching.""",fox-news,0,35.44,11.06
3335,"If it wasn’t a party tracker or intern, why is the face blurred and why is the source hidden?",huffpost,0,37.82,-10.75
6016,"""Those findings are confirmed by the emails released today, and they contradict statements made by the White House that it and the State Department only changed one word in the talking points.",huffpost,0,37.82,-10.75
4926,"It provides access to benefits, responsibilities and protections under federal tax law that all Americans deserve,"" Treasury Secretary Jacob Lew said in a written statement.",fox-news,0,35.44,11.06
946,"“I apologize to Sen. Grassley and anyone I may have offended,” Braley wrote.",huffpost,0,37.82,-10.75
5797,Four other candidates — Senators Amy Klobuchar of Minnesota; Gov. Jay Inslee of Washington; former Representative John Delaney; and Julián Castro — also called for the release of the full report.,the-new-york-times,0,40.94,-7.94
3293,"""I would if I knew who they were,"" he said.",fox-news,0,35.44,11.06
2161,His case was the only settlement involving sexual harassment since 2013.,the-new-york-times,0,40.94,-7.94
7716,"WASHINGTON ― President Donald Trump on Tuesday renewed his attack on his “deep state” Justice Department, and said a top aide to 2016 election rival Hillary Clinton should be jailed.",huffpost,0,37.82,-10.75
5083,"While he did not directly address the question of possible cuts in benefits in his statement, Mr. Rand said his group would be working to evaluate any proposed changes in Social Security “to determine how each might — individually or in different combinations — impact the lives of current and future retirees.”",the-new-york-times,0,40.94,-7.94
6757,"Federal prosecutors say Jackson, who resigned from Congress in November amid the investigation and health issues, used campaign money to buy items including a $43,350 gold-plated men's Rolex watch and $9,587.64 worth of children's furniture.",fox-news,0,35.44,11.06
3057,"“I would say that there is a two-in-three chance that we win control of the House again, but there’s a one-in-three chance that we could lose, and I’m being myself, frank,” he said in an interview first posted online by the newspaper The Hill.",the-new-york-times,0,40.94,-7.94
5490,"Last week, Sarah Palin posted a photo of her visit to a Chick-fil-A in California on her Facebook page.",the-new-york-times,0,40.94,-7.94
768,"“A Republican involved with the project said it’s airing in Miami, West Palm Beach and Ft. Myers.",huffpost,0,37.82,-10.75
7497,"Last year, the Clintons paid an effective federal tax rate of 35.7 percent and donated over 10 percent of their income to charity.",huffpost,0,37.82,-10.75
3495,"And I think they're different than how most people do in America,"" he said.",fox-news,0,35.44,11.06
285,"“I hail from a state that is very supportive of the president and border security with barriers, so that is a consideration for me, but there are a lot of other strategies we could employ that would work better” than a shutdown, said Senator Shelley Moore Capito, Republican of West Virginia.",the-new-york-times,0,40.94,-7.94
7878,"And for California Republicans, it has immediate implications, expanding from seven to eight the field of Republican-held seats being seriously targeted by Democrats.",the-new-york-times,0,40.94,-7.94
4524,"He claimed a woman's body can typically fend off pregnancy during a ""legitimate rape,"" as he argued against allowing abortions in cases of rape, claiming such pregnancies are uncommon in the first place.",fox-news,0,35.44,11.06
7097,The law aims to protect individuals or companies from being forced to take actions that impose a substantial burden on their religious beliefs.,the-new-york-times,0,40.94,-7.94
2332,"""We need a chairman who's focused,"" DeMint said.",fox-news,0,35.44,11.06
2717,"""This is not what a real recovery looks like,"" Ryan said.",fox-news,0,35.44,11.06
2079,"Elizabeth Cheney declared in July she plans to challenge incumbent Senator Mike Enzi, also a Republican, in the state’s Republican primary.",fox-news,0,35.44,11.06
3389,It's not the first time Newsweek has faced conservative backlash for a cover.,huffpost,0,37.82,-10.75
722,Steele's gaffe-prone tenure at the helm of the RNC has aided the creation of a significant bloc of GOPers who are intent on seeing his departure next month.,huffpost,1,37.82,-10.75
951,His race is one of a handful across the country that will determine control of the Senate.,huffpost,0,37.82,-10.75
6955,Perry has recently stepped up his attacks on Obama for cultural issues.,huffpost,0,37.82,-10.75
2262,"And in meeting with reporters, Mr. LePage spoke emotionally about Maine’s heroin crisis.",the-new-york-times,0,40.94,-7.94
989,"I take an oath of office, as does every other police officer in this country.",fox-news,0,35.44,11.06
3212,"Flynn pleaded guilty on Friday for lying to the FBI in special counsel Robert Mueller’s investigation into possible collusion between Trump’s campaign and Russia, becoming the first former administration official to face charges in the probe.",huffpost,0,37.82,-10.75
1759,The Trump administration also plans to take executive action to move about $200 million from the Department of Homeland Security and another $600 million from the Treasury Department’s asset forfeiture account.,huffpost,0,37.82,-10.75
6552,"In 2007, when Mr. Bloomberg was in the second of his three terms as mayor, the two played together in a charity event at Trump National Golf Club in the city’s northern suburbs.",the-new-york-times,0,40.94,-7.94
4422,"""What he was saying today has no relationship to what his authority is, but that's of course not unusual.""",fox-news,0,35.44,11.06
5479,But conservatives weren't the only ones taking sides.,huffpost,0,37.82,-10.75
1724,"They vowed Congress would ""defend our constitutional authorities in the Congress, in the Courts, and in the public, using every remedy available.""",fox-news,0,35.44,11.06
5182,"Clinton said it was ""very disappointing"" that ""inadequacies"" were found in the ""responsiveness of our team here in Washington,"" and said ""it's something we're fixing and intend to put into place protocols and systems to make sure it doesn't happen again.""",fox-news,0,35.44,11.06
341,"At the time, LaPierre assailed the media and gun control advocates for their responses to the massacre, and he proposed that armed volunteers protect schools and that gun-free school zones be eliminated.",huffpost,0,37.82,-10.75
3701,"At least one of Mr. Trump’s personal lawyers saw Mr. Cohen’s congressional testimony before he delivered it in August and October 2017, according to people with knowledge of the discussions.",the-new-york-times,0,40.94,-7.94
4243,"""There is a growing group of folks that are looking at this and realizing that we don't have a lot of cards as it relates to the tax issue, before year-end.",fox-news,0,35.44,11.06
688,"It’s a “horrific policy,” Mr. Perry said.",the-new-york-times,0,40.94,-7.94
3432,"Dress like you deserve respect, not a spot at a bar.",huffpost,0,37.82,-10.75
5203,The added complexity wasn't always satisfying to the legislators who grilled her Wednesday.,huffpost,0,37.82,-10.75
4944,"Had they been a heterosexual couple, Windsor's tax burden would have been zero.",huffpost,0,37.82,-10.75
966,"The two states filed a lawsuit seeking a court order to prevent Colorado from enforcing the measure known as Amendment 64, which was approved by voters in 2012 and allows recreational marijuana for adults over 21.",fox-news,0,35.44,11.06
7528,"Her aides hope to set up a favorable contrast for her with former Gov. Jeb Bush of Florida, a leading Republican contender, who has argued he is more transparent than she is.",the-new-york-times,0,40.94,-7.94
7211,"But Republican Sen. Lindsey Graham, R-S.C., called Biden’s absence “appalling and unacceptable.”",fox-news,0,35.44,11.06
2203,LePage’s second and final term as governor officially ends in 2019.,fox-news,0,35.44,11.06
2713,"Ryan shot back, in reference to Biden's tendency to make gaffes: ""As the vice president very well knows ... sometimes the words don't come out of your mouth the right way.""",fox-news,0,35.44,11.06
4757,Mr. Trump was similarly critical of Ms. Tlaib.,the-new-york-times,0,40.94,-7.94
5098,"Some members of Pinto's congregation subsequently said they made tens of thousands of dollars in illegal contributions, including gifts passed through straw donors.",fox-news,0,35.44,11.06
7030,"Another candidate, Doug Ducey, the state treasurer, qualified his view, saying that he would veto the bill but then “bring together all the interested parties before this legislative session adjourns to forge consensus on acceptable language protecting religious liberty.”",the-new-york-times,0,40.94,-7.94
7297,"""I intend to use whatever weight this office holds to make them a reality,"" said the president, speaking about his full set of recommendations.",huffpost,0,37.82,-10.75
7033,The statements are the latest boycott threats to emerge over claims that the law has the potential to discriminate against gays and others.,fox-news,0,35.44,11.06
5280,"However, the poll showed that 64 percent think it would be wrong to build it, regardless of whether the developers are within their right to do so.",fox-news,0,35.44,11.06
